sample_id,cell_line_id,drug_id,response,cell_emb_0,cell_emb_1,cell_emb_2,cell_emb_3,cell_emb_4,cell_emb_5,cell_emb_6,cell_emb_7,cell_emb_8,cell_emb_9,cell_emb_10,cell_emb_11,cell_emb_12,cell_emb_13,cell_emb_14,cell_emb_15,cell_emb_16,cell_emb_17,cell_emb_18,cell_emb_19,cell_emb_20,cell_emb_21,cell_emb_22,cell_emb_23,cell_emb_24,cell_emb_25,cell_emb_26,cell_emb_27,cell_emb_28,cell_emb_29,cell_emb_30,cell_emb_31,drug_emb_0,drug_emb_1,drug_emb_2,drug_emb_3,drug_emb_4,drug_emb_5,drug_emb_6,drug_emb_7,drug_emb_8,drug_emb_9,drug_emb_10,drug_emb_11,drug_emb_12,drug_emb_13,drug_emb_14,drug_emb_15,drug_emb_16,drug_emb_17,drug_emb_18,drug_emb_19,drug_emb_20,drug_emb_21,drug_emb_22,drug_emb_23,drug_emb_24,drug_emb_25,drug_emb_26,drug_emb_27,drug_emb_28,drug_emb_29,drug_emb_30,drug_emb_31
TRAIN_0034,CAKI1,Piperlongumine,2.272432,1.201686,-0.149486,0.268655,2.225087,-0.92149,-1.296872,1.5519,0.39622,-0.906567,0.811768,-0.268942,-0.674831,-0.436084,-1.177414,-1.129679,-0.523816,0.069106,-0.270009,-1.528581,-1.537077,1.213321,-0.068748,-0.063665,-1.025591,-1.084897,0.815433,-1.011813,0.875508,-0.33521,-0.017635,-0.22259,1.786048,-0.587105,-2.018317,1.08372,-0.848207,0.943629,-0.929852,-1.097851,0.094881,0.79502,0.60224,0.081164,0.344061,-1.173299,-0.997593,-0.351736,0.835427,-0.362559,-1.890563,0.44836,-0.470131,-0.552187,0.24419,1.475026,1.276477,-1.200452,-0.480754,0.654646,0.977251,-0.35291,-0.697506,-1.108221,-1.087637
TRAIN_0035,HOP92,Vinblastine,1.07214,-0.375634,0.389348,0.794389,2.263305,-0.019435,0.309144,1.862265,1.464739,-0.223148,0.510705,0.658192,-0.035892,0.536462,-2.611743,-2.423444,-0.433654,-0.971997,0.017092,-0.866155,-0.662509,1.85955,-0.803397,0.013902,-1.872142,-0.755393,-0.092389,-1.426098,-0.240027,-0.683399,-0.581192,-2.085398,2.937152,-0.997674,1.316225,-0.3826,1.476585,-0.535226,1.812338,0.936912,-0.404453,-1.333921,-0.226552,-0.637245,0.197151,0.835155,0.813965,0.114986,-0.898193,0.201606,2.535016,-1.583905,-0.036983,0.516645,-0.37362,-1.842875,-1.410311,0.893568,0.347667,-0.13818,-0.74112,0.642289,0.280091,1.119931,1.513154
TRAIN_0036,SNU423,Refametinib,2.676213,0.06007,0.680683,0.350191,0.880266,-0.447359,-1.222827,1.17153,0.243503,-0.136371,0.177667,0.004559,0.257707,0.61998,-1.92158,-1.564752,-1.295569,-1.027105,-0.132297,-0.513689,-0.052559,1.63942,-1.209617,-0.116595,-1.289488,-0.472424,-0.260246,-0.968554,-0.26507,-1.04189,0.046358,-1.07828,2.025159,0.007464,-0.129678,0.904775,0.183265,0.209918,-1.593397,-0.939911,0.33318,0.978136,-0.624401,-0.069368,0.613048,-1.061531,0.007156,-0.046746,1.151037,-0.186086,-1.52529,0.216492,-1.011306,-0.56589,0.515914,1.548791,0.794338,-0.221745,0.385352,-0.271402,0.538622,0.907599,-0.157777,-0.146227,-0.279798
TRAIN_0037,TOV112D,SN-38,-5.55376,-0.050428,-0.332689,0.307966,0.854081,-0.056013,-0.148008,0.755903,-0.544801,-0.828596,0.109251,-0.451416,-0.894346,-0.074211,-1.919173,-1.283319,-0.934374,-1.141048,-0.432007,-0.719193,-1.432453,1.490364,0.043184,0.012851,-1.406777,-0.1949,0.42383,-0.743004,1.067664,-0.195144,0.250425,-0.358935,1.648351,1.083793,1.050066,-0.78657,0.870377,0.042438,1.35315,2.391981,0.464579,-0.235948,-0.864176,0.216731,0.901418,1.754312,0.208681,0.129123,-1.268245,-0.640512,2.502671,-1.280039,0.707634,0.021264,-1.083712,-2.021388,-1.192729,1.582798,0.437282,-0.925792,-0.453272,1.088097,0.235075,2.108173,1.59019
TRAIN_0038,AMO1,VX-11e,1.251144,-0.108274,-0.570987,0.162505,0.933393,-0.562942,0.181949,0.207508,-0.166754,-0.194022,-0.35524,-0.415519,-0.738326,1.054779,-0.554987,-0.866107,-0.061295,-0.359291,-0.016435,0.035324,-0.043929,0.173398,-0.355481,-0.117316,-1.577368,-0.920522,0.716635,0.478007,-0.012077,0.108515,0.068325,1.359358,1.114149,-0.297848,-0.848042,1.026066,-0.237893,0.622822,-1.940532,-0.886276,0.190256,-0.070741,0.337267,0.835105,-0.226525,-1.98902,-0.565177,-0.978206,1.284015,0.539445,-1.506751,0.095682,-0.416556,-0.541572,0.106993,0.137276,1.320112,-0.869246,-0.165754,0.409693,0.947458,-0.973201,-0.987591,-1.186232,-0.766481
TRAIN_0039,NCIH1355,YK-4-279,2.839626,-0.179586,-0.82595,0.799375,1.557653,-0.937222,-0.405118,2.036915,1.130993,-1.480263,0.548871,-1.215255,-0.075333,0.66545,-2.610701,-2.331892,-0.865925,-2.270727,0.523031,-1.162338,-1.11058,1.106734,-0.564651,-0.676967,-2.111873,-1.206053,0.623311,-1.649561,0.486564,-0.869003,-0.964298,-0.763978,2.392317,1.284911,-0.694366,0.88434,-0.185009,0.790217,-1.165152,-1.033341,0.399766,0.127205,0.200288,-0.638484,-1.108704,-1.046532,0.109341,0.128996,0.725327,1.122576,-1.562517,-0.723996,-1.370188,-1.08128,0.851702,0.429946,0.905542,0.214813,-0.774189,0.479375,0.976631,-0.777711,0.542526,-0.945809,-1.058978
TRAIN_0040,SNU175,MN-64,5.124453,1.289704,0.384878,0.017827,1.221661,-0.084757,0.051854,1.039396,1.066555,-0.115771,0.302461,0.236237,-0.169637,0.209471,-1.019061,-1.107093,-0.341019,-0.915924,-0.182419,-1.057438,-1.56412,0.46106,-0.225916,0.093068,-1.011426,-1.512478,0.855476,-0.164263,0.453817,0.584539,-0.667983,0.57395,0.655968,0.339362,-2.441094,1.091857,-0.840315,-0.271749,-2.729759,-0.775707,0.594335,1.106768,0.495544,-0.363899,0.224212,-2.289524,-1.997075,-0.846754,1.010852,0.3451,-2.621561,1.056797,-0.196659,-0.825182,0.863118,0.927866,0.225757,-1.129636,-0.039744,0.414067,1.111485,-0.445051,-0.304091,-0.720908,-1.074448
TRAIN_0041,NCIH520,P22077,6.110893,0.63058,-0.526789,1.280287,1.488832,0.158564,0.489629,1.402611,0.834771,-0.008706,0.115695,-0.381357,-0.347646,-0.264802,-0.527242,-2.223715,-1.144563,-0.235435,0.633561,-1.31317,-0.940935,2.025515,-0.214095,1.35892,-2.117577,-0.13282,0.681014,-0.56863,0.228903,-0.674528,-0.03498,-0.122371,1.93354,0.425315,-1.419809,0.219072,-0.785308,0.018791,-2.864107,-1.676799,0.580026,1.983954,-0.597185,0.255837,-0.037624,-2.077544,-0.584461,-0.158762,0.745398,1.341779,-3.174936,-0.127305,-0.65413,0.042693,0.676995,1.384918,1.981429,-1.290457,-1.009365,0.241491,2.010931,-0.615652,0.713062,-1.13428,-1.947767
TRAIN_0042,COLO792,SGC-CBP30,4.459499,-0.384268,-0.375036,0.914805,0.590154,-0.040371,-0.865428,1.495419,0.59556,-1.182799,1.016017,-0.737688,-0.777366,0.293676,-0.954892,-1.886571,-0.418575,-0.595109,0.597719,-0.637528,-1.312314,0.757641,-0.137382,-0.482097,-2.599421,-0.216824,0.540624,-2.101411,-0.204584,-0.17049,0.795608,-0.470524,1.116453,-0.460071,-1.225595,1.576489,-1.974396,0.488137,-2.068104,-2.232472,0.180378,1.093989,-0.179116,-0.587335,-0.452229,-1.48822,-0.597845,-1.019243,1.676721,0.021055,-3.057641,0.230495,0.069483,-0.536892,0.780725,1.108908,0.994973,-1.017837,-0.929285,0.249186,1.138625,-1.287756,-0.656432,-1.20826,-1.523583
TRAIN_0043,IGR37,Wnt-C59,3.523213,1.385801,0.540057,0.294507,0.608393,-0.004487,-0.134907,1.380136,0.68006,-0.104304,1.13672,-0.068762,-0.879402,0.865495,-0.63633,0.262797,-0.989833,-0.649657,-0.801803,-0.414731,-1.349329,2.077565,-0.559198,-0.79318,-1.320335,-1.402199,0.459998,-1.908827,0.300259,-1.49619,-0.382224,0.363592,1.590519,0.048762,-2.276183,0.845499,-1.454352,0.485049,-2.641868,-1.382872,0.200472,0.963872,0.347919,0.313621,-0.728087,-2.159561,-1.26736,-0.763082,2.083138,0.731689,-2.850428,0.119786,-0.312679,-1.330538,0.430057,2.008645,0.900242,-0.610285,0.226925,0.062583,0.819316,-0.759071,-0.784926,-1.373283,-1.653098
TRAIN_0044,SCC15,GW441756,3.59072,0.2853,0.54429,0.608425,1.018122,0.053073,-0.428578,0.913884,0.295227,0.413343,0.716409,-0.393945,-0.575007,0.379896,-1.708787,-1.520796,-0.485946,-0.544354,0.315226,-1.366442,-1.670996,0.426826,0.795229,0.496633,-1.791846,-0.666989,-0.211248,-0.340993,-0.346881,-0.523191,-0.336143,-0.168042,1.737951,-0.673499,-2.055086,0.282676,-0.060868,0.576502,-1.924002,-1.458759,0.079055,1.344161,-0.068802,0.169351,-0.484327,-0.552684,-0.370239,0.148356,0.796549,0.882968,-1.972083,0.388799,0.420919,-1.218565,0.731603,1.280852,1.219148,-1.089721,0.724667,-0.30629,1.734178,0.114021,0.75923,-1.933553,-1.666416
TRAIN_0045,DB,Serdemetan,2.560023,0.465481,0.84064,0.255767,0.689513,-0.142569,-0.28444,1.296021,-0.372711,-0.793222,-0.226051,0.212209,0.59105,0.085066,-1.170012,-0.943697,0.261896,-1.03836,0.297489,-0.027617,-0.550798,0.926404,0.372417,-1.3133,-0.469469,-0.635922,-0.852379,-0.397476,0.900001,-0.409528,0.310929,0.464729,1.708445,-0.26772,-1.068026,0.821505,-1.471754,0.079409,-2.020396,-1.488161,0.423895,0.841351,-0.604784,-0.117448,-0.314856,-1.58075,-1.125536,-1.128014,1.529243,0.258764,-1.943958,0.23235,-0.446331,-1.003903,0.220109,1.423734,0.770513,-0.884116,-0.15073,0.087938,0.521087,0.661426,-0.477613,-0.961884,-0.40732
TRAIN_0046,CORL88,MG-132,-0.361328,0.166549,0.379051,0.469361,1.295481,-0.70776,-0.018383,2.583802,0.220706,-0.449435,1.239506,-0.495411,-0.231677,-0.293321,-1.66681,-1.789355,-0.059925,-0.402031,1.603721,-0.60287,-1.225551,1.538085,-0.398546,0.23563,-1.548384,-0.450957,0.767848,-1.634824,0.939292,0.068064,-0.345801,-1.652471,1.517081,-0.015584,1.2538,-0.267041,0.291557,0.298798,0.654974,1.431583,-0.075705,0.073603,-0.4415,0.294869,0.250347,0.525632,0.01879,-0.14645,-0.254844,0.185743,0.596891,0.022225,0.125303,0.302852,-0.329369,-0.377248,1.000143,0.470206,0.438486,0.094914,-0.496868,0.826503,-0.07603,0.941984,0.281021
TRAIN_0047,SUIT2,AZD6738,2.547333,0.372171,0.141184,0.789915,1.7373,0.871203,-0.999433,2.524766,1.241906,-0.798716,1.460628,-1.475797,-0.815378,-0.316162,-2.071897,-2.610207,-0.452924,-1.299088,0.134464,-0.886764,-1.81579,1.200674,1.131879,-0.163185,-2.8051,-1.069188,-0.501575,-0.957292,0.60813,-0.51576,-0.5323,-0.856063,2.019844,0.399296,-0.097103,-0.103205,-0.434453,-0.83835,-1.314308,-0.304488,-0.148214,-0.27502,0.184134,-0.377286,0.119699,-1.400575,-0.852694,-1.308942,0.769866,0.142173,-1.736439,0.306868,0.264046,-0.546351,0.530379,0.804624,0.001197,0.484577,-0.435759,0.542679,1.016648,-0.380247,0.183112,-0.593868,-1.483824
TRAIN_0048,GDM1,Tamoxifen,1.919549,0.161057,-0.02178,0.662145,-0.563957,-0.389367,0.019631,1.180166,0.035967,-1.110739,0.509166,-0.487918,-0.76592,-0.223287,-0.79511,-0.936024,-1.30934,0.076468,0.752877,-0.007803,-1.087655,0.437663,-0.0862,0.324204,-0.189213,-0.567067,0.081745,-0.194179,0.865924,0.131608,0.287374,-0.179125,1.385667,0.086022,-0.913518,0.872487,-2.008958,0.900136,-1.815315,-1.692802,0.370007,1.494649,0.626037,-0.868452,-0.234629,-1.834055,-0.295634,-0.029772,1.9107,-0.15218,-2.4791,0.940684,-0.751674,-1.562041,0.990386,0.946863,1.997322,-0.845353,-0.285909,0.20752,1.950245,-0.387958,-0.424028,-1.706695,-1.452777
TRAIN_0049,NCIH2023,GSK-LSD1,1.732795,0.106588,-0.426076,0.300419,2.003749,-1.814557,-0.006235,1.39331,-0.171669,-0.254251,0.710679,-0.109017,-1.731765,0.894048,-2.036159,-1.159862,-0.119458,-1.32096,0.604075,-0.984027,-2.266413,1.861082,-0.584271,-0.368401,-1.443102,-0.338273,0.068026,-0.728977,-0.34235,-0.894608,-0.312189,0.424598,1.557225,-0.505334,-1.04983,0.711832,-0.94959,0.806626,-0.790998,-1.486518,0.21252,0.925633,0.894743,0.267081,-0.094503,-0.845013,-0.236784,-0.830956,0.938856,1.003421,-1.508704,0.322997,-0.428143,-1.696392,0.49776,0.972534,0.485922,-1.246119,-0.686725,0.646089,1.763707,0.309347,-0.820131,-0.454362,-1.284878
TRAIN_0050,CAL27,MK-8776,4.261817,0.227528,-0.438728,-0.042973,0.936047,0.733325,0.154915,0.830722,0.828774,0.367816,0.845841,-0.297765,-0.652683,0.52015,-1.155714,-0.771711,-0.079883,-0.191172,-0.045483,0.016834,-0.899527,2.073666,-0.50419,0.915716,-0.908168,-0.710521,-0.163534,-0.973786,0.477656,-0.163161,-0.493042,-0.437511,2.380471,0.287986,-0.059006,0.663371,-1.270826,0.500706,-1.99885,-0.333975,0.280348,0.531083,-0.109751,-0.574715,-0.595695,-1.559158,-0.917557,-0.760222,2.038833,-0.193438,-1.5768,0.599587,-0.045363,-0.662868,0.452147,1.190737,1.004892,-0.914944,-1.070346,0.076084,0.339786,-0.782063,-0.157156,-0.856105,-0.229362
TRAIN_0051,T84,AZD5438,2.504582,0.202341,-0.693281,0.481458,1.933817,-0.216802,0.215051,2.175516,0.409571,-0.523699,1.583013,0.297312,-1.263181,0.415404,-1.753807,-1.16817,-0.887992,-1.348363,-0.049935,-1.118437,-0.887132,0.7531,-0.518298,-0.832597,-0.802644,0.136427,-0.061843,-1.2042,0.571049,0.186578,-0.063118,-0.900413,0.888749,-0.217119,-0.397612,0.701052,-0.837635,0.927312,-1.058751,-1.287198,0.096693,0.485811,0.161703,1.180231,-0.028133,-2.066599,-0.781952,-1.292896,0.584869,-0.749942,-1.686239,-0.530503,-0.081041,-0.47984,0.585315,0.678965,-0.036634,-0.338458,0.741802,0.439556,0.478947,-1.05389,-0.585713,-0.558153,-0.311856
TRAIN_0052,SCC25,Tanespimycin,-0.191571,-0.348269,-0.273321,0.2061,1.667443,0.46685,-1.119933,1.287584,0.543806,-0.69254,0.949894,-0.582024,-0.289821,-0.054303,-1.929749,-1.454511,-0.967063,-0.691727,0.362021,-0.44767,-1.61003,1.756952,-0.261589,0.024061,-1.393155,-0.313375,-0.50624,-0.513243,-0.528325,-0.984305,-0.358866,-0.436862,2.767605,-0.488535,0.537047,-0.921752,-0.043662,0.300602,0.212947,-0.330252,0.325922,-0.458804,-0.014855,0.328393,0.237892,-0.305917,0.614134,0.053193,0.348902,0.757206,0.596444,0.553138,0.104571,0.411436,0.093724,-0.626699,0.131466,0.146118,0.298474,-0.071079,-0.40158,0.338495,-0.652668,0.753057,-0.090141
TRAIN_0053,SKLU1,Fulvestrant,6.416716,0.397888,0.01871,0.181666,2.507412,0.33822,-0.919141,2.679094,0.900268,-0.385395,0.438899,-0.125458,-0.386862,-0.100599,-3.006026,-2.91499,-0.618241,-0.99665,0.723519,-1.209124,-2.36737,1.515403,0.290198,-0.156781,-1.732925,-1.227359,0.30879,-1.68673,0.999228,-0.37401,-0.617322,-0.825474,2.0706,0.93508,-1.031397,0.754668,-1.511043,0.257276,-2.798081,-1.892593,-0.668787,0.377598,0.241671,0.018682,-1.331795,-1.748584,-0.536222,-0.604859,0.884266,0.184357,-2.273645,0.049877,-0.35064,0.384688,0.32317,1.012407,1.032323,-1.297242,0.197774,-0.809043,0.842939,-0.135307,-0.358003,-1.667498,-1.138818
TRAIN_0054,CALU6,Romidepsin,-5.708989,0.153723,-0.793265,1.43804,1.955851,-0.567146,0.903163,1.995349,0.568695,-1.696956,1.662351,-1.13627,-1.266385,0.741795,-0.602846,-0.951139,-0.253719,-0.667515,0.726081,-0.485582,-1.204862,1.448378,-0.246387,-0.31265,-1.49765,-1.365095,0.056503,-1.590811,-0.193879,-0.482263,0.418114,-0.114069,0.979357,-0.0185,1.678768,-1.268802,2.229651,-0.431356,3.317843,1.985626,0.606659,-1.103839,0.90484,0.355194,0.359698,1.841129,0.393897,0.218002,-2.07773,-0.334999,2.468608,-0.408679,1.237644,1.004933,0.091834,-2.185357,-1.518236,1.030645,0.947353,-1.633162,-2.233087,0.688769,1.063353,1.827099,1.177654
TRAIN_0055,KYSE410,MK-1775,1.171132,1.721174,-0.779436,0.243736,1.566338,0.369383,-0.267381,1.234301,1.527347,-0.185179,0.905624,-0.185708,0.650894,1.376362,-2.587578,-1.211334,-0.467962,-0.938472,-0.477533,-1.150278,-2.063001,2.133191,0.270711,-0.958035,-1.682204,-0.077614,0.036769,-0.985549,0.616265,-0.533701,-0.477805,-1.314074,1.611901,-0.205085,-0.880136,-0.673072,-0.681537,0.141074,-0.417621,-0.531497,0.142575,0.67618,0.233303,-0.085111,0.40036,-0.792595,-0.264689,-0.197957,-0.394922,-0.13727,-1.410319,1.024625,-0.550142,0.649905,0.148396,0.500463,-0.047458,-0.073509,0.259854,0.40233,0.59369,-0.2855,-0.279442,-1.03105,0.008642
TRAIN_0056,OCIAML3,BI-2536,-4.763888,0.638759,-0.289476,0.016105,1.639405,-0.207312,0.283546,0.569892,-0.648735,-1.190786,-0.094794,0.361753,0.227019,0.543867,-1.180104,0.188949,-0.684224,-0.257043,0.107592,-0.412782,0.16249,0.173393,-0.755823,0.03423,-0.711185,1.49334,0.378058,-0.617705,-0.393236,-1.155684,-0.617284,-0.158452,1.378355,-1.021679,0.456496,-0.125152,1.18236,-0.823823,1.337125,0.416255,0.188387,0.627487,0.231538,0.233145,0.206964,0.179659,0.19092,-0.226468,-0.323577,-1.265901,0.717009,-0.153237,-0.058348,0.302811,-0.891118,0.670787,-0.316811,0.166266,-0.394569,-0.082441,0.415437,0.654529,0.480134,0.588519,0.161663
TRAIN_0057,HCC202,Vorinostat,1.003058,0.797468,-0.306856,0.287152,1.448223,-0.764319,-0.819288,0.522495,0.914904,-1.00175,-1.136316,-0.464533,0.035725,0.724895,-1.218132,-1.095139,0.287016,-1.45712,-0.032224,-0.372996,-0.503622,0.500834,-0.099197,-1.209344,-1.063772,-0.053948,-0.433952,-0.563999,0.417159,-0.480984,-0.065175,-0.791626,0.851791,-0.166221,-0.249184,0.213988,-0.378693,0.798273,-1.977208,-0.237538,-0.675236,0.967869,-0.236432,-0.664228,0.203414,-0.526086,-0.844379,-0.847133,0.412592,-0.43746,-1.375184,0.213038,-0.66738,-0.110957,1.038048,0.419543,0.511133,0.607086,-0.741905,0.754284,1.002688,0.197647,0.556948,-0.389617,-0.864415
TRAIN_0058,ECC10,Cediranib,1.459399,0.803627,0.165502,0.789023,1.260938,-0.474921,0.061792,1.440048,0.882468,0.285328,0.711404,-0.129416,0.228412,0.146061,-1.700749,-1.217317,-0.742693,-1.004494,0.134659,-0.994104,-1.083921,0.018259,-0.042017,0.045067,-1.346679,-0.02883,0.541823,-1.561659,-0.133982,-0.780066,-0.662019,0.01854,1.122732,0.535635,-0.22993,0.116155,-0.069144,-0.57985,-1.706431,-0.705326,-0.286743,0.65723,0.242444,-0.175805,0.202005,-1.165952,-0.396303,0.245553,1.147345,0.637447,-1.828758,0.492939,-0.713184,-1.122247,0.399273,0.281271,1.057791,-0.189724,-1.171277,-0.178501,-0.035923,-0.572183,0.095516,-0.908154,-1.145821
TRAIN_0059,MFE296,MK-1775,2.492293,0.146331,0.264333,0.923442,1.976335,-0.299448,0.063427,1.381517,1.806556,-0.883218,1.603842,-0.453348,-1.160896,0.929852,-1.880775,-1.326804,0.040693,-0.85997,0.023127,-0.434616,-1.434399,1.8319,-1.306234,0.292094,-1.766712,0.27361,0.424231,-1.04938,0.624831,-1.109417,0.515293,0.384404,2.078209,-0.205085,-0.880136,-0.673072,-0.681537,0.141074,-0.417621,-0.531497,0.142575,0.67618,0.233303,-0.085111,0.40036,-0.792595,-0.264689,-0.197957,-0.394922,-0.13727,-1.410319,1.024625,-0.550142,0.649905,0.148396,0.500463,-0.047458,-0.073509,0.259854,0.40233,0.59369,-0.2855,-0.279442,-1.03105,0.008642
TRAIN_0060,NCIH2066,Trametinib,2.575793,0.694841,-0.141466,1.221626,1.4945,-1.166471,-0.216203,2.127737,1.710462,-1.22592,1.26005,0.600589,-0.77491,-0.34101,-2.610966,-2.16346,-0.425632,-1.570142,1.173016,-1.699832,-2.646703,2.39758,-1.421405,-0.017094,-0.233919,-0.691018,-0.42081,-1.476993,0.44734,-0.675458,-0.035906,-1.276682,3.174494,-0.262088,0.618255,0.153956,-0.230027,0.144785,0.503695,0.191962,0.916467,0.563037,0.266168,-0.51613,-0.097928,-0.003754,0.329043,0.306333,0.113073,0.069375,0.313025,-0.420616,0.837448,-1.041707,0.744082,0.005011,0.526224,0.159451,0.164738,0.285996,0.430646,-0.177245,0.512429,-0.571856,-0.034692
TRAIN_0061,T24,BMS-345541,2.976661,0.910607,-0.442799,1.24142,1.829493,-1.423142,-0.102049,1.495903,1.094197,-0.032953,0.681267,0.334081,-0.590386,0.572712,-1.655837,-1.904341,-0.215522,-1.386941,0.126783,-1.633097,-1.398653,1.739372,0.346741,0.468217,-1.675143,-1.174737,0.335756,-0.682863,0.781769,-0.103929,-0.419749,-0.880626,1.624231,-0.169039,-1.1617,0.043758,-1.063142,0.53618,-1.745866,-0.831165,0.300938,0.990229,0.252296,0.226182,-1.094784,-1.950184,0.061497,-1.698605,1.004816,0.935536,-1.839328,0.12703,-0.326849,-0.864869,0.63739,0.706652,1.501283,-0.141702,-0.381109,-0.356409,0.730034,-0.579229,0.063987,-1.628952,-1.60091
TRAIN_0062,GIMEN,CPI-637,4.690179,0.732059,-0.577288,1.389096,1.965388,-0.470036,-0.488243,1.824353,1.046094,-0.399621,0.731489,0.35814,0.041479,0.352119,-1.559965,-2.346968,-0.397809,-0.170294,0.224497,-1.38753,-1.824964,1.01072,-0.632004,-0.113584,-2.214911,-0.56996,0.568864,-1.675462,1.158381,-0.38208,0.205707,-0.967526,2.39314,-0.038354,-1.442531,0.425094,-1.164845,-0.059502,-2.550215,-0.954445,0.505543,0.128029,-0.666119,-0.179703,-0.990527,-1.562066,-0.897266,-0.505003,0.995334,1.30909,-0.828039,0.274183,-0.314779,-0.814927,0.65055,0.899343,0.645669,-1.638496,-0.191882,0.162798,-0.044519,-0.388915,-0.256,-0.738156,-1.339592
TRAIN_0063,SKMEL24,Epirubicin,-0.571279,0.389773,-0.900073,-0.22094,1.164783,0.036005,-0.551809,1.009802,0.33093,-0.679306,0.345014,0.636952,0.079278,0.745155,-1.256288,-2.158784,-1.152104,-1.52778,0.969559,-1.147116,-1.984316,1.194458,-0.3365,0.199169,-1.245134,-0.937787,0.449536,-1.426854,0.283284,-0.234428,-0.60152,-0.863518,2.077728,0.584588,0.218532,-1.293734,0.454386,-0.314177,-0.314104,1.128928,0.010668,-0.307924,-0.237122,-0.731394,-0.586543,0.965222,-0.079798,0.111592,-1.252937,-0.734058,0.689781,0.118108,0.960752,0.819251,-0.248885,0.011408,-0.361602,1.210607,0.642009,0.012527,-0.112766,0.82703,0.330319,1.020829,-0.83569
TRAIN_0064,HCC1599,GSK1904529A,5.084032,0.063858,0.259452,0.902585,2.240739,-0.290173,0.13195,1.414031,1.31127,-0.765208,0.841466,-0.497905,-0.434649,0.255017,-1.527629,-1.549052,-0.378658,-0.086384,0.764345,-0.350276,-1.448498,0.822217,0.2825,0.496392,-0.49515,-0.772529,-0.018898,-1.814607,0.1285,-0.020878,-0.485374,-0.199847,1.50577,-0.308962,-1.628104,1.439522,-1.13297,0.22687,-2.629038,-1.522252,0.544029,1.563544,-0.415828,-0.142745,-0.931736,-1.978431,-1.06392,-0.631826,0.996467,-0.289764,-3.375995,0.362488,-0.724151,-1.232106,1.469229,0.932115,1.938533,-0.29659,-1.383885,0.483752,1.088737,-2.088837,-0.967555,-1.073875,-0.570454
TRAIN_0065,PA1,Dactinomycin,-6.033555,0.27189,0.89592,0.355538,1.329903,-0.331381,-0.269673,0.103293,0.001955,0.035237,0.267567,0.246161,-0.135806,-0.058587,0.143932,-0.885588,0.308122,-0.693032,0.507583,0.022536,-0.582401,-0.464659,-0.100644,0.648062,-0.428957,-0.041754,-0.807199,-0.919828,0.388339,-0.086832,0.465515,-0.364977,1.10347,-0.201461,2.364545,-1.309025,1.910249,0.202311,2.112765,1.004041,-0.597064,-1.057753,-1.078233,-0.376641,-0.415547,2.272195,1.087858,0.891241,-0.84903,-0.288194,2.637349,-0.65593,0.469863,1.105729,-1.32223,0.433104,-0.993045,0.978742,0.962902,0.099163,-1.036169,0.583368,-0.551254,0.918445,1.552493
TRAIN_0066,JHOS2,Talazoparib,0.826004,1.03523,-1.322641,-0.680776,0.957641,0.363302,-0.968159,-0.253763,0.893066,-0.249792,-0.115632,-0.859596,-0.853528,0.246797,-1.827647,-1.118356,-1.872402,-1.23015,-0.314279,-0.846932,-1.386957,1.559081,-1.108385,0.076199,-0.848615,0.497408,-0.15308,-0.748859,-0.604541,-1.671424,0.191492,-0.479071,2.055459,0.887032,-1.3805,0.765343,-1.451056,-0.58269,-1.324971,-0.966465,0.319419,0.879534,-0.188152,-0.607169,-0.252789,-0.753106,0.154698,-0.017806,0.968172,0.444855,-1.584566,-0.220629,-0.335043,-1.278036,0.489728,1.748073,1.251498,-1.218582,-0.315142,-0.11837,0.848741,0.088311,0.159029,0.244095,-0.482808
TRAIN_0067,SKNFI,ICL-SIRT078,4.542952,1.332414,-0.767414,0.668948,2.034694,0.107173,-0.104522,0.813183,-0.060388,-0.000678,1.198822,-0.600152,-0.952158,-1.030297,-2.062265,-1.473959,0.337606,-0.495539,0.410717,-0.94606,-1.451881,1.906948,-0.08512,-0.995822,-1.507292,-0.876353,-0.182002,-0.66416,0.254938,-0.531896,0.417091,-0.842571,2.453865,-0.184983,-1.727034,0.492613,-1.731669,-0.159783,-2.548564,-1.718015,-0.054011,0.777508,0.107994,0.254148,-0.466774,-1.515251,-0.64558,-0.314786,2.072131,-0.111708,-2.535129,1.304169,-0.630704,-2.290089,0.69598,1.41162,-0.094414,-0.42715,-0.759987,0.596161,1.158862,-1.268892,-0.777304,-1.909909,-1.016701
TRAIN_0068,SKOV3,AZD5991,7.021677,0.711618,0.39237,0.195753,1.760051,-1.148383,-0.478716,1.919923,0.497383,-0.794174,-0.050374,-0.519841,-0.033319,-0.257027,-2.61668,-1.82711,-0.071465,-1.966972,0.29425,-0.952528,-1.752737,0.527589,-0.021497,0.841034,-1.658373,-1.171489,-0.122911,-0.501895,0.907666,-0.403707,-0.17326,-1.055575,2.131556,-0.318767,-0.530279,0.252386,-1.428662,0.719992,-2.580821,-1.349365,0.494611,0.406036,0.157832,-0.209221,-0.616862,-0.523557,-1.196761,-0.019198,1.000768,-0.154178,-1.945198,0.691565,0.024157,0.014533,2.165334,1.292842,0.723109,-0.723959,-0.483283,0.838132,0.456202,0.641513,0.217769,-2.094903,-1.709193
